"File","Line","Function","OutputFunction","Text","LikelyPrompt","ContainsCRLF","EndsWithNewline","Risk","Evidence"
"src\act.comm.c","108","perform_tell","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   108:     send_to_char(ch, ""%s"", CONFIG_OK);
   109:   else {
   110:     snprintf(buf, sizeof(buf), ""%sYou tell $N, '%s'%s"", CCRED(ch, C_NRM), arg, CCNRM(ch, C_NRM));
   111:     msg = act(buf, FALSE, ch, 0, vict, TO_CHAR | TO_SLEEP);     "
"src\act.comm.c","110","perform_tell","snprintf","%sYou tell $N, '%s'%s","False","False","False","READ_OR_UNKNOWN","   110:     snprintf(buf, sizeof(buf), ""%sYou tell $N, '%s'%s"", CCRED(ch, C_NRM), arg, CCNRM(ch, C_NRM));
   111:     msg = act(buf, FALSE, ch, 0, vict, TO_CHAR | TO_SLEEP);     
   112:     add_history(ch, msg, HIST_TELL);
   113:   }"
"src\act.comm.c","124","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   124:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   125:   else if (ch == vict)
   126:     send_to_char(ch, ""You try to tell yourself something.\r\n"");
   127:   else if (!IS_NPC(ch) && PRF_FLAGGED(ch, PRF_NOTELL))"
"src\act.comm.c","126","is_tell_ok","send_to_char","You try to tell yourself something.\r\n","False","True","True","READ_OR_UNKNOWN","   126:     send_to_char(ch, ""You try to tell yourself something.\r\n"");
   127:   else if (!IS_NPC(ch) && PRF_FLAGGED(ch, PRF_NOTELL))
   128:     send_to_char(ch, ""You can't tell other people while you have notell on.\r\n"");
   129:   else if (ROOM_FLAGGED(IN_ROOM(ch), ROOM_SOUNDPROOF) && (GET_LEVEL(ch) < LVL_GOD))"
"src\act.comm.c","128","is_tell_ok","send_to_char","You can't tell other people while you have notell on.\r\n","False","True","True","READ_OR_UNKNOWN","   128:     send_to_char(ch, ""You can't tell other people while you have notell on.\r\n"");
   129:   else if (ROOM_FLAGGED(IN_ROOM(ch), ROOM_SOUNDPROOF) && (GET_LEVEL(ch) < LVL_GOD))
   130:     send_to_char(ch, ""The walls seem to absorb your words.\r\n"");
   131:   else if (!IS_NPC(vict) && !vict->desc)        /* linkless */"
"src\act.comm.c","130","is_tell_ok","send_to_char","The walls seem to absorb your words.\r\n","False","True","True","READ_OR_UNKNOWN","   130:     send_to_char(ch, ""The walls seem to absorb your words.\r\n"");
   131:   else if (!IS_NPC(vict) && !vict->desc)        /* linkless */
   132:     act(""$E's linkless at the moment."", FALSE, ch, 0, vict, TO_CHAR | TO_SLEEP);
   133:   else if (PLR_FLAGGED(vict, PLR_WRITING))"
"src\act.comm.c","153","is_tell_ok","send_to_char","Who do you wish to tell what??\r\n","False","True","True","READ_OR_UNKNOWN","   153:     send_to_char(ch, ""Who do you wish to tell what??\r\n"");
   154:   else if (GET_LEVEL(ch) < LVL_IMMORT && !(vict = get_player_vis(ch, buf, NULL, FIND_CHAR_WORLD)))
   155:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   156:   else if (GET_LEVEL(ch) >= LVL_IMMORT && !(vict = get_char_vis(ch, buf, NULL, FIND_CHAR_WORLD)))"
"src\act.comm.c","155","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   155:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   156:   else if (GET_LEVEL(ch) >= LVL_IMMORT && !(vict = get_char_vis(ch, buf, NULL, FIND_CHAR_WORLD)))
   157:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   158:   else if (is_tell_ok(ch, vict)) {"
"src\act.comm.c","157","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   157:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   158:   else if (is_tell_ok(ch, vict)) {
   159:     if (CONFIG_SPECIAL_IN_COMM && legal_communication(argument))
   160:       parse_at(buf2);"
"src\act.comm.c","175","is_tell_ok","send_to_char","You have nobody to reply to!\r\n","False","True","True","READ_OR_UNKNOWN","   175:     send_to_char(ch, ""You have nobody to reply to!\r\n"");
   176:   else if (!*argument)
   177:     send_to_char(ch, ""What is your reply?\r\n"");
   178:   else {"
"src\act.comm.c","177","is_tell_ok","send_to_char","What is your reply?\r\n","False","True","True","READ_OR_UNKNOWN","   177:     send_to_char(ch, ""What is your reply?\r\n"");
   178:   else {
   179:     /* Make sure the person you're replying to is still playing by searching
   180:      * for them.  Note, now last tell is stored as player IDnum instead of"
"src\act.comm.c","189","is_tell_ok","send_to_char","That player is no longer here.\r\n","False","True","True","READ_OR_UNKNOWN","   189:       send_to_char(ch, ""That player is no longer here.\r\n"");
   190:     else if (is_tell_ok(ch, tch)) {
   191:       if (CONFIG_SPECIAL_IN_COMM && legal_communication(argument))
   192:         parse_at(argument);"
"src\act.comm.c","227","is_tell_ok","send_to_char","Whom do you want to %s.. and what??\r\n","False","True","True","READ_OR_UNKNOWN","   227:     send_to_char(ch, ""Whom do you want to %s.. and what??\r\n"", action_sing);
   228:   else if (!(vict = get_char_vis(ch, buf, NULL, FIND_CHAR_ROOM)))
   229:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   230:   else if (vict == ch)"
"src\act.comm.c","229","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   229:     send_to_char(ch, ""%s"", CONFIG_NOPERSON);
   230:   else if (vict == ch)
   231:     send_to_char(ch, ""You can't get your mouth close enough to your ear...\r\n"");
   232:   else {"
"src\act.comm.c","231","is_tell_ok","send_to_char","You can't get your mouth close enough to your ear...\r\n","False","True","True","READ_OR_UNKNOWN","   231:     send_to_char(ch, ""You can't get your mouth close enough to your ear...\r\n"");
   232:   else {
   233:     char buf1[MAX_STRING_LENGTH];
   234: "
"src\act.comm.c","238","is_tell_ok","snprintf","$n %s you, '%s'","False","False","False","READ_OR_UNKNOWN","   238:     snprintf(buf1, sizeof(buf1), ""$n %s you, '%s'"", action_plur, buf2);
   239:     act(buf1, FALSE, ch, 0, vict, TO_VICT);
   240: 
   241:     if ((!IS_NPC(ch)) && (PRF_FLAGGED(ch, PRF_NOREPEAT))) "
"src\act.comm.c","242","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   242:       send_to_char(ch, ""%s"", CONFIG_OK);
   243:     else
   244:       send_to_char(ch, ""You %s %s, '%s'\r\n"", action_sing, GET_NAME(vict), buf2);
   245:     act(action_others, FALSE, ch, 0, vict, TO_NOTVICT);"
"src\act.comm.c","244","is_tell_ok","send_to_char","You %s %s, '%s'\r\n","False","True","True","READ_OR_UNKNOWN","   244:       send_to_char(ch, ""You %s %s, '%s'\r\n"", action_sing, GET_NAME(vict), buf2);
   245:     act(action_others, FALSE, ch, 0, vict, TO_NOTVICT);
   246:   }
   247: }"
"src\act.comm.c","265","is_tell_ok","send_to_char","Write?  With what?  ON what?  What are you trying to do?!?\r\n","False","True","True","READ_OR_UNKNOWN","   265:     send_to_char(ch, ""Write?  With what?  ON what?  What are you trying to do?!?\r\n"");
   266:     return;
   267:   }
   268:   if (*penname) {"
"src\act.comm.c","271","is_tell_ok","send_to_char","You have no %s.\r\n","False","True","True","READ_OR_UNKNOWN","   271:       send_to_char(ch, ""You have no %s.\r\n"", papername);
   272:       return;
   273:     }
   274:     if (!(pen = get_obj_in_list_vis(ch, penname, NULL, ch->carrying))) {"
"src\act.comm.c","275","is_tell_ok","send_to_char","You have no %s.\r\n","False","True","True","READ_OR_UNKNOWN","   275:       send_to_char(ch, ""You have no %s.\r\n"", penname);
   276:       return;
   277:     }
   278:   } else { /* There was one arg.. let's see what we can find. */"
"src\act.comm.c","280","is_tell_ok","send_to_char","There is no %s in your inventory.\r\n","False","True","True","READ_OR_UNKNOWN","   280:       send_to_char(ch, ""There is no %s in your inventory.\r\n"", papername);
   281:       return;
   282:     }
   283:     if (GET_OBJ_TYPE(paper) == ITEM_PEN) { /* Oops, a pen. */"
"src\act.comm.c","287","is_tell_ok","send_to_char","That thing has nothing to do with writing.\r\n","False","True","True","READ_OR_UNKNOWN","   287:       send_to_char(ch, ""That thing has nothing to do with writing.\r\n"");
   288:       return;
   289:     }
   290: "
"src\act.comm.c","293","is_tell_ok","send_to_char","You can't write with %s %s alone.\r\n","False","True","True","READ_OR_UNKNOWN","   293:       send_to_char(ch, ""You can't write with %s %s alone.\r\n"", AN(papername), papername);
   294:       return;
   295:     }
   296:     if (!CAN_SEE_OBJ(ch, GET_EQ(ch, WEAR_HOLD))) {"
"src\act.comm.c","297","is_tell_ok","send_to_char","The stuff in your hand is invisible!  Yeech!!\r\n","False","True","True","READ_OR_UNKNOWN","   297:       send_to_char(ch, ""The stuff in your hand is invisible!  Yeech!!\r\n"");
   298:       return;
   299:     }
   300:     if (pen)"
"src\act.comm.c","317","is_tell_ok","send_to_char","There's something written on it already:\r\n","False","True","True","READ_OR_UNKNOWN","   317:       send_to_char(ch, ""There's something written on it already:\r\n"");
   318:       send_to_char(ch, ""%s"", paper->action_description);
   319:     }
   320: "
"src\act.comm.c","318","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   318:       send_to_char(ch, ""%s"", paper->action_description);
   319:     }
   320: 
   321:     /* We can write. */"
"src\act.comm.c","337","is_tell_ok","send_to_char","Monsters can't page.. go away.\r\n","False","True","True","READ_OR_UNKNOWN","   337:     send_to_char(ch, ""Monsters can't page.. go away.\r\n"");
   338:   else if (!*arg)
   339:     send_to_char(ch, ""Whom do you wish to page?\r\n"");
   340:   else {"
"src\act.comm.c","339","is_tell_ok","send_to_char","Whom do you wish to page?\r\n","False","True","True","READ_OR_UNKNOWN","   339:     send_to_char(ch, ""Whom do you wish to page?\r\n"");
   340:   else {
   341:     char buf[MAX_STRING_LENGTH];
   342: "
"src\act.comm.c","343","is_tell_ok","snprintf","\007\007*$n* %s","False","False","False","READ_OR_UNKNOWN","   343:     snprintf(buf, sizeof(buf), ""\007\007*$n* %s"", buf2);
   344:     if (!str_cmp(arg, ""all"")) {
   345:       if (GET_LEVEL(ch) > LVL_GOD) {
   346: 	for (d = descriptor_list; d; d = d->next)"
"src\act.comm.c","350","is_tell_ok","send_to_char","You will never be godly enough to do that!\r\n","False","True","True","READ_OR_UNKNOWN","   350: 	send_to_char(ch, ""You will never be godly enough to do that!\r\n"");
   351:       return;
   352:     }
   353:     if ((vict = get_char_vis(ch, arg, NULL, FIND_CHAR_WORLD))) {"
"src\act.comm.c","356","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   356: 	send_to_char(ch, ""%s"", CONFIG_OK);
   357:       else
   358: 	act(buf, FALSE, ch, 0, vict, TO_CHAR);
   359:     } else"
"src\act.comm.c","360","is_tell_ok","send_to_char","There is no such person in the game!\r\n","False","True","True","READ_OR_UNKNOWN","   360:       send_to_char(ch, ""There is no such person in the game!\r\n"");
   361:   }
   362: }
   363: "
"src\act.comm.c","428","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   428:     send_to_char(ch, ""%s"", com_msgs[subcmd][0]);
   429:     return;
   430:   }
   431:   if (ROOM_FLAGGED(IN_ROOM(ch), ROOM_SOUNDPROOF) && (GET_LEVEL(ch) < LVL_GOD)) {"
"src\act.comm.c","432","is_tell_ok","send_to_char","The walls seem to absorb your words.\r\n","False","True","True","READ_OR_UNKNOWN","   432:     send_to_char(ch, ""The walls seem to absorb your words.\r\n"");
   433:     return;
   434:   }
   435: "
"src\act.comm.c","439","is_tell_ok","send_to_char","Gemote? Yes? Gemote what?\r\n","False","True","True","READ_OR_UNKNOWN","   439:       send_to_char(ch, ""Gemote? Yes? Gemote what?\r\n"");
   440:     else
   441:       do_gmote(ch, argument, 0, 1);
   442:     return;"
"src\act.comm.c","447","is_tell_ok","send_to_char","You must be at least level %d before you can %s.\r\n","True","True","True","READ_OR_UNKNOWN","   447:     send_to_char(ch, ""You must be at least level %d before you can %s.\r\n"", CONFIG_LEVEL_CAN_SHOUT, com_msgs[subcmd][1]);
   448:     return;
   449:   }
   450:   /* Make sure the char is on the channel. */"
"src\act.comm.c","452","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   452:     send_to_char(ch, ""%s"", com_msgs[subcmd][2]);
   453:     return;
   454:   }
   455: "
"src\act.comm.c","461","is_tell_ok","send_to_char","Yes, %s, fine, %s we must, but WHAT???\r\n","False","True","True","READ_OR_UNKNOWN","   461:     send_to_char(ch, ""Yes, %s, fine, %s we must, but WHAT???\r\n"", com_msgs[subcmd][1], com_msgs[subcmd][1]);
   462:     return;
   463:   }
   464:   if (subcmd == SCMD_HOLLER) {"
"src\act.comm.c","466","is_tell_ok","send_to_char","You're too exhausted to holler.\r\n","False","True","True","READ_OR_UNKNOWN","   466:       send_to_char(ch, ""You're too exhausted to holler.\r\n"");
   467:       return;
   468:     } else
   469:       GET_MOVE(ch) -= CONFIG_HOLLER_MOVE_COST;"
"src\act.comm.c","476","is_tell_ok","send_to_char","%s","False","False","False","READ_OR_UNKNOWN","   476:     send_to_char(ch, ""%s"", CONFIG_OK);
   477:   else {
   478: 		if (CONFIG_SPECIAL_IN_COMM && legal_communication(argument))
   479:       parse_at(argument);"
"src\act.comm.c","481","is_tell_ok","snprintf","%sYou %s, '%s%s'%s","False","False","False","READ_OR_UNKNOWN","   481:     snprintf(buf1, sizeof(buf1), ""%sYou %s, '%s%s'%s"", COLOR_LEV(ch) >= C_CMP ? color_on : """",
   482:         com_msgs[subcmd][1], argument, COLOR_LEV(ch) >= C_CMP ? color_on : """", CCNRM(ch, C_CMP));
   483:     
   484:     msg = act(buf1, FALSE, ch, 0, 0, TO_CHAR | TO_SLEEP);"
"src\act.comm.c","488","is_tell_ok","snprintf","$n %ss, '%s'","False","False","False","READ_OR_UNKNOWN","   488:     snprintf(buf1, sizeof(buf1), ""$n %ss, '%s'"", com_msgs[subcmd][1], argument);
   489: 
   490:   /* Now send all the strings out. */
   491:   for (i = descriptor_list; i; i = i->next) {"
"src\act.comm.c","504","is_tell_ok","snprintf","%s%s%s","False","False","False","READ_OR_UNKNOWN","   504:     snprintf(buf2, sizeof(buf2), ""%s%s%s"", (COLOR_LEV(i->character) >= C_NRM) ? color_on : """", buf1, KNRM); 
   505:     msg = act(buf2, FALSE, ch, 0, i->character, TO_VICT | TO_SLEEP);
   506:     add_history(i->character, msg, hist_type[subcmd]);
   507:   }"
"src\act.comm.c","513","is_tell_ok","send_to_char","You aren't even part of the quest!\r\n","True","True","True","READ_OR_UNKNOWN","   513:     send_to_char(ch, ""You aren't even part of the quest!\r\n"");
   514:     return;
   515:   }
   516:   skip_spaces(&argument);"
